,artist_name,track_name,track_id,popularity,acousticness,analysis_url,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
797,The Screaming Jets,Stop the World - 2021,6KaY9zTwGLaRGM2YvoIJFN,16,0.00015,https://api.spotify.com/v1/audio-analysis/6KaY9zTwGLaRGM2YvoIJFN,0.523,261920.0,0.875,0.752,9.0,0.0968,-4.415,1.0,0.0709,107.165,4.0,https://api.spotify.com/v1/tracks/6KaY9zTwGLaRGM2YvoIJFN,audio_features,spotify:track:6KaY9zTwGLaRGM2YvoIJFN,0.654
798,Lovejoy,One Day,0IUprcNjE2hDtlvY8rq2W9,76,0.00696,https://api.spotify.com/v1/audio-analysis/0IUprcNjE2hDtlvY8rq2W9,0.332,144616.0,0.737,0.0,10.0,0.0519,-8.572,0.0,0.0349,183.333,4.0,https://api.spotify.com/v1/tracks/0IUprcNjE2hDtlvY8rq2W9,audio_features,spotify:track:0IUprcNjE2hDtlvY8rq2W9,0.761
799,Cowboys & Aliens,Simple Things - Remastered 2021,0u65HUhF4A1oo7UNgC1qoM,5,4.97e-05,https://api.spotify.com/v1/audio-analysis/0u65HUhF4A1oo7UNgC1qoM,0.284,313185.0,0.991,0.0102,7.0,0.273,-3.736,1.0,0.075,147.63,4.0,https://api.spotify.com/v1/tracks/0u65HUhF4A1oo7UNgC1qoM,audio_features,spotify:track:0u65HUhF4A1oo7UNgC1qoM,0.339
800,MadeinTYO,HUNNIDDOLLA,4cOdRhWoQg8wrtggw6YZLY,75,0.142,https://api.spotify.com/v1/audio-analysis/4cOdRhWoQg8wrtggw6YZLY,0.49,136150.0,0.449,0.856,1.0,0.13,-12.361,1.0,0.259,119.847,4.0,https://api.spotify.com/v1/tracks/4cOdRhWoQg8wrtggw6YZLY,audio_features,spotify:track:4cOdRhWoQg8wrtggw6YZLY,0.155
801,Barock Project,Twenty Years,1AEWNXVXZzmjM3AMqwJ2Iu,11,0.0537,https://api.spotify.com/v1/audio-analysis/1AEWNXVXZzmjM3AMqwJ2Iu,0.309,364120.0,0.626,5.96e-05,8.0,0.0427,-7.77,0.0,0.0427,76.58,4.0,https://api.spotify.com/v1/tracks/1AEWNXVXZzmjM3AMqwJ2Iu,audio_features,spotify:track:1AEWNXVXZzmjM3AMqwJ2Iu,0.608
802,Mitchell Tenpenny,Truth About You,4Qum1kECNQrpREev5fvAQ4,72,0.0975,https://api.spotify.com/v1/audio-analysis/4Qum1kECNQrpREev5fvAQ4,0.492,203037.0,0.708,0.0,10.0,0.12,-4.639,1.0,0.0334,161.989,4.0,https://api.spotify.com/v1/tracks/4Qum1kECNQrpREev5fvAQ4,audio_features,spotify:track:4Qum1kECNQrpREev5fvAQ4,0.697
803,Fairmont,15 Years,4qtet5OjgB6IOgT1PhjdEG,0,0.197,https://api.spotify.com/v1/audio-analysis/4qtet5OjgB6IOgT1PhjdEG,0.517,308000.0,0.784,0.0221,9.0,0.271,-5.388,1.0,0.0499,125.13,4.0,https://api.spotify.com/v1/tracks/4qtet5OjgB6IOgT1PhjdEG,audio_features,spotify:track:4qtet5OjgB6IOgT1PhjdEG,0.609
804,NLE Choppa,I.Y.B.,2sU586qrQQhByPLqEF7pLX,73,0.0504,https://api.spotify.com/v1/audio-analysis/2sU586qrQQhByPLqEF7pLX,0.909,93498.0,0.601,0.0,9.0,0.106,-5.848,1.0,0.402,140.28,4.0,https://api.spotify.com/v1/tracks/2sU586qrQQhByPLqEF7pLX,audio_features,spotify:track:2sU586qrQQhByPLqEF7pLX,0.623
805,Van Der Graaf Generator,Pilgrims - New Stereo Mix 2021,3BiLQ2OIcC7CvRT3t49dMx,8,0.107,https://api.spotify.com/v1/audio-analysis/3BiLQ2OIcC7CvRT3t49dMx,0.245,430451.0,0.565,0.00112,0.0,0.118,-9.58,0.0,0.0341,91.937,4.0,https://api.spotify.com/v1/tracks/3BiLQ2OIcC7CvRT3t49dMx,audio_features,spotify:track:3BiLQ2OIcC7CvRT3t49dMx,0.15
806,Bo Burnham,Bezos I,0Kdj7nwaYQmvhxnqZaIQuW,79,0.00936,https://api.spotify.com/v1/audio-analysis/0Kdj7nwaYQmvhxnqZaIQuW,0.694,58149.0,0.948,1.62e-05,2.0,0.139,-5.307,1.0,0.0361,115.044,4.0,https://api.spotify.com/v1/tracks/0Kdj7nwaYQmvhxnqZaIQuW,audio_features,spotify:track:0Kdj7nwaYQmvhxnqZaIQuW,0.705
807,ABBA,Happy New Year,4Kgi9PGPdvx4fEDMJyAeIg,11,0.812,https://api.spotify.com/v1/audio-analysis/4Kgi9PGPdvx4fEDMJyAeIg,0.51,263693.0,0.375,0.0,9.0,0.145,-9.194,1.0,0.0288,132.555,4.0,https://api.spotify.com/v1/tracks/4Kgi9PGPdvx4fEDMJyAeIg,audio_features,spotify:track:4Kgi9PGPdvx4fEDMJyAeIg,0.25
808,Summer Walker,Reciprocate,5xGqh5mjKgOhp9TOlFeCcJ,74,0.0479,https://api.spotify.com/v1/audio-analysis/5xGqh5mjKgOhp9TOlFeCcJ,0.676,182037.0,0.417,0.0,2.0,0.109,-7.551,1.0,0.113,147.895,4.0,https://api.spotify.com/v1/tracks/5xGqh5mjKgOhp9TOlFeCcJ,audio_features,spotify:track:5xGqh5mjKgOhp9TOlFeCcJ,0.487
809,ABBA,Happy New Year,6LhfSnk42iKhY2HfOUwZPL,4,0.812,https://api.spotify.com/v1/audio-analysis/6LhfSnk42iKhY2HfOUwZPL,0.51,263693.0,0.375,0.0,9.0,0.145,-9.194,1.0,0.0288,132.555,4.0,https://api.spotify.com/v1/tracks/6LhfSnk42iKhY2HfOUwZPL,audio_features,spotify:track:6LhfSnk42iKhY2HfOUwZPL,0.25
810,Moneybagg Yo,Scorpio,0BFGDkrXAneskCJdudSCro,73,0.0292,https://api.spotify.com/v1/audio-analysis/0BFGDkrXAneskCJdudSCro,0.736,165773.0,0.532,8.86e-06,1.0,0.0806,-7.151,1.0,0.265,84.983,4.0,https://api.spotify.com/v1/tracks/0BFGDkrXAneskCJdudSCro,audio_features,spotify:track:0BFGDkrXAneskCJdudSCro,0.273
811,Cowboys & Aliens,Demolition Derby Babe - Remastered 2021,2CYFKSaoSz0so4QN41hg6A,7,6.2e-05,https://api.spotify.com/v1/audio-analysis/2CYFKSaoSz0so4QN41hg6A,0.4,228362.0,0.948,0.237,8.0,0.102,-4.809,1.0,0.0444,89.938,4.0,https://api.spotify.com/v1/tracks/2CYFKSaoSz0so4QN41hg6A,audio_features,spotify:track:2CYFKSaoSz0so4QN41hg6A,0.826
812,WizKid,Essence (feat. Justin Bieber & Tems),1mSdbey7RstGLY2udgXv74,78,0.0159,https://api.spotify.com/v1/audio-analysis/1mSdbey7RstGLY2udgXv74,0.835,263289.0,0.691,1.44e-05,0.0,0.108,-5.828,1.0,0.113,103.999,4.0,https://api.spotify.com/v1/tracks/1mSdbey7RstGLY2udgXv74,audio_features,spotify:track:1mSdbey7RstGLY2udgXv74,0.581
813,Cowboys & Aliens,Out Of Control - Remastered 2021,7v2CEz6LYroqR3iBeE61nG,6,1.37e-05,https://api.spotify.com/v1/audio-analysis/7v2CEz6LYroqR3iBeE61nG,0.452,223980.0,0.96,0.0218,4.0,0.17,-4.431,0.0,0.0388,108.323,4.0,https://api.spotify.com/v1/tracks/7v2CEz6LYroqR3iBeE61nG,audio_features,spotify:track:7v2CEz6LYroqR3iBeE61nG,0.625
814,Clairo,Amoeba,0HAqq2GcQKyi3s87GuN7jU,75,0.791,https://api.spotify.com/v1/audio-analysis/0HAqq2GcQKyi3s87GuN7jU,0.739,228922.0,0.491,0.0366,6.0,0.1,-11.515,1.0,0.027,111.008,4.0,https://api.spotify.com/v1/tracks/0HAqq2GcQKyi3s87GuN7jU,audio_features,spotify:track:0HAqq2GcQKyi3s87GuN7jU,0.707
815,Klaus Doldinger,Ataraxia Pt. 2 - 2021 Remastered,4WxBtoIesJQm22p2WfEhe9,7,0.119,https://api.spotify.com/v1/audio-analysis/4WxBtoIesJQm22p2WfEhe9,0.477,323795.0,0.452,0.0687,1.0,0.255,-10.822,1.0,0.0267,86.27,4.0,https://api.spotify.com/v1/tracks/4WxBtoIesJQm22p2WfEhe9,audio_features,spotify:track:4WxBtoIesJQm22p2WfEhe9,0.296
816,Polo G,Painting Pictures,5n6Av8TRdQ7ILdqoGQybKE,60,0.331,https://api.spotify.com/v1/audio-analysis/5n6Av8TRdQ7ILdqoGQybKE,0.522,137692.0,0.466,0.0,3.0,0.11,-8.05,0.0,0.458,78.43,4.0,https://api.spotify.com/v1/tracks/5n6Av8TRdQ7ILdqoGQybKE,audio_features,spotify:track:5n6Av8TRdQ7ILdqoGQybKE,0.459
817,No.1 Station,Reel Skank - Remastered 2021,4gsLQc6BeWwjn1mwzgZmO7,6,0.105,https://api.spotify.com/v1/audio-analysis/4gsLQc6BeWwjn1mwzgZmO7,0.784,187000.0,0.498,0.0184,2.0,0.0807,-7.498,0.0,0.262,85.39,4.0,https://api.spotify.com/v1/tracks/4gsLQc6BeWwjn1mwzgZmO7,audio_features,spotify:track:4gsLQc6BeWwjn1mwzgZmO7,0.933
818,Bruno Mars,Silk Sonic Intro,62CeNjGbvQnpQvyyGXeeDU,76,0.097,https://api.spotify.com/v1/audio-analysis/62CeNjGbvQnpQvyyGXeeDU,0.696,63060.0,0.553,3.91e-06,1.0,0.617,-8.702,1.0,0.0759,114.993,4.0,https://api.spotify.com/v1/tracks/62CeNjGbvQnpQvyyGXeeDU,audio_features,spotify:track:62CeNjGbvQnpQvyyGXeeDU,0.674
819,Groovecatcher,Light Years Away,4lIlj7nKDURiooSC4VeIqN,4,0.00218,https://api.spotify.com/v1/audio-analysis/4lIlj7nKDURiooSC4VeIqN,0.471,266824.0,0.804,0.00898,6.0,0.127,-4.285,0.0,0.0378,90.028,4.0,https://api.spotify.com/v1/tracks/4lIlj7nKDURiooSC4VeIqN,audio_features,spotify:track:4lIlj7nKDURiooSC4VeIqN,0.139
820,YoungBoy Never Broke Again,Life Support,2CMVajzxRuxsFNzYFkzjTb,72,0.225,https://api.spotify.com/v1/audio-analysis/2CMVajzxRuxsFNzYFkzjTb,0.715,233514.0,0.625,0.0,5.0,0.103,-5.58,1.0,0.152,147.97,4.0,https://api.spotify.com/v1/tracks/2CMVajzxRuxsFNzYFkzjTb,audio_features,spotify:track:2CMVajzxRuxsFNzYFkzjTb,0.588
821,Chinese Relaxation and Meditation,New Years Eve,2JovPrtWdFFPKtX7Nyhi0a,3,0.281,https://api.spotify.com/v1/audio-analysis/2JovPrtWdFFPKtX7Nyhi0a,0.652,127385.0,0.486,0.933,5.0,0.0869,-10.448,1.0,0.0297,129.936,4.0,https://api.spotify.com/v1/tracks/2JovPrtWdFFPKtX7Nyhi0a,audio_features,spotify:track:2JovPrtWdFFPKtX7Nyhi0a,0.477
822,Morgan Wade,Wilder Days,2vubFQgAJO5SeuVa7ytIHc,72,0.00322,https://api.spotify.com/v1/audio-analysis/2vubFQgAJO5SeuVa7ytIHc,0.502,251293.0,0.662,0.00274,9.0,0.119,-4.041,1.0,0.0293,110.917,4.0,https://api.spotify.com/v1/tracks/2vubFQgAJO5SeuVa7ytIHc,audio_features,spotify:track:2vubFQgAJO5SeuVa7ytIHc,0.4
823,Workout Music ,Savage Love (Cardio + Running Workout Mix),6kpeYM77vAAlw7dYY0g0Om,6,0.0386,https://api.spotify.com/v1/audio-analysis/6kpeYM77vAAlw7dYY0g0Om,0.813,260827.0,0.716,1.23e-05,10.0,0.0798,-5.376,0.0,0.13,149.956,4.0,https://api.spotify.com/v1/tracks/6kpeYM77vAAlw7dYY0g0Om,audio_features,spotify:track:6kpeYM77vAAlw7dYY0g0Om,0.91
824,Don Toliver,Way Bigger,0HNKMJ2EKCaT2EqcCBj1EH,75,0.0534,https://api.spotify.com/v1/audio-analysis/0HNKMJ2EKCaT2EqcCBj1EH,0.752,196011.0,0.531,0.0,1.0,0.124,-6.236,1.0,0.0568,131.97,4.0,https://api.spotify.com/v1/tracks/0HNKMJ2EKCaT2EqcCBj1EH,audio_features,spotify:track:0HNKMJ2EKCaT2EqcCBj1EH,0.2
825,Workout Music ,Bang! (Cardio + Running Workout Mix),5rEjKaIQZLrD58PNpCXou6,4,0.000966,https://api.spotify.com/v1/audio-analysis/5rEjKaIQZLrD58PNpCXou6,0.772,255428.0,0.676,0.000719,1.0,0.0277,-9.38,0.0,0.122,139.983,4.0,https://api.spotify.com/v1/tracks/5rEjKaIQZLrD58PNpCXou6,audio_features,spotify:track:5rEjKaIQZLrD58PNpCXou6,0.958
826,Polo G,No Return (with The Kid LAROI & Lil Durk),23OYT3SFtoJqhiAUqktbc1,75,0.135,https://api.spotify.com/v1/audio-analysis/23OYT3SFtoJqhiAUqktbc1,0.479,168729.0,0.645,0.0,5.0,0.0825,-7.336,0.0,0.302,155.057,4.0,https://api.spotify.com/v1/tracks/23OYT3SFtoJqhiAUqktbc1,audio_features,spotify:track:23OYT3SFtoJqhiAUqktbc1,0.381
827,Workout Music ,Blinding Lights (Cardio + Running Workout Mix),1qo6ZFJzZ3fah2owpZltHS,6,0.0342,https://api.spotify.com/v1/audio-analysis/1qo6ZFJzZ3fah2owpZltHS,0.694,247280.0,0.952,0.21,8.0,0.0774,-1.686,1.0,0.179,135.476,4.0,https://api.spotify.com/v1/tracks/1qo6ZFJzZ3fah2owpZltHS,audio_features,spotify:track:1qo6ZFJzZ3fah2owpZltHS,0.962
828,Drake,7am On Bridle Path,42m3eP1JJhtzffal9B136J,75,0.225,https://api.spotify.com/v1/audio-analysis/42m3eP1JJhtzffal9B136J,0.724,239635.0,0.531,0.0,5.0,0.11,-4.108,0.0,0.298,89.901,4.0,https://api.spotify.com/v1/tracks/42m3eP1JJhtzffal9B136J,audio_features,spotify:track:42m3eP1JJhtzffal9B136J,0.141
829,Workout Music ,Rain on Me (Cardio + Running Workout Mix),3YCKr4hl75dPa0s1aEFrtN,7,0.011,https://api.spotify.com/v1/audio-analysis/3YCKr4hl75dPa0s1aEFrtN,0.681,233820.0,0.855,0.000121,1.0,0.0647,-5.16,0.0,0.105,142.0,4.0,https://api.spotify.com/v1/tracks/3YCKr4hl75dPa0s1aEFrtN,audio_features,spotify:track:3YCKr4hl75dPa0s1aEFrtN,0.912
830,Fuerza Regida,Descansando,3QXBaUQ8iwP2WI1GpQIP18,78,0.296,https://api.spotify.com/v1/audio-analysis/3QXBaUQ8iwP2WI1GpQIP18,0.507,225000.0,0.718,0.0,7.0,0.0921,-3.795,1.0,0.0636,92.226,3.0,https://api.spotify.com/v1/tracks/3QXBaUQ8iwP2WI1GpQIP18,audio_features,spotify:track:3QXBaUQ8iwP2WI1GpQIP18,0.927
831,Workout Music ,Kings & Queens (Cardio + Running Workout Mix),5AismxfhycOrAUgsXlnGRm,9,0.0371,https://api.spotify.com/v1/audio-analysis/5AismxfhycOrAUgsXlnGRm,0.665,250714.0,0.87,0.0511,1.0,0.182,-7.622,0.0,0.065,139.991,4.0,https://api.spotify.com/v1/tracks/5AismxfhycOrAUgsXlnGRm,audio_features,spotify:track:5AismxfhycOrAUgsXlnGRm,0.884
832,Summer Walker,Ex For A Reason (with JT from City Girls),1De7cOMrdUnVpjWBaowMg4,75,0.239,https://api.spotify.com/v1/audio-analysis/1De7cOMrdUnVpjWBaowMg4,0.726,225502.0,0.728,0.0,11.0,0.177,-5.775,0.0,0.0408,115.047,4.0,https://api.spotify.com/v1/tracks/1De7cOMrdUnVpjWBaowMg4,audio_features,spotify:track:1De7cOMrdUnVpjWBaowMg4,0.566
833,Rhys Lewis,This Time Of Year,5RvpOJg44qCZZHYFZO28rF,5,0.904,https://api.spotify.com/v1/audio-analysis/5RvpOJg44qCZZHYFZO28rF,0.494,222856.0,0.29,2.04e-06,7.0,0.0818,-10.129,1.0,0.0299,77.336,4.0,https://api.spotify.com/v1/tracks/5RvpOJg44qCZZHYFZO28rF,audio_features,spotify:track:5RvpOJg44qCZZHYFZO28rF,0.238
834,Billie Eilish,Billie Bossa Nova,2KnuaZYoGzDoHiBTNYOTXG,79,0.222,https://api.spotify.com/v1/audio-analysis/2KnuaZYoGzDoHiBTNYOTXG,0.895,196731.0,0.389,0.0346,7.0,0.105,-11.036,0.0,0.11,110.023,4.0,https://api.spotify.com/v1/tracks/2KnuaZYoGzDoHiBTNYOTXG,audio_features,spotify:track:2KnuaZYoGzDoHiBTNYOTXG,0.549
835,Cowboys & Aliens,Ghost In My Speaker - Remastered 2021,2mwur9NcVCM0lhgsxCVNxj,6,1.71e-06,https://api.spotify.com/v1/audio-analysis/2mwur9NcVCM0lhgsxCVNxj,0.303,256572.0,0.972,0.794,5.0,0.31,-5.508,0.0,0.064,80.731,4.0,https://api.spotify.com/v1/tracks/2mwur9NcVCM0lhgsxCVNxj,audio_features,spotify:track:2mwur9NcVCM0lhgsxCVNxj,0.675
836,Capella Grey,GYALIS,7wpyrkjEgz7W1vNYDxMKrF,75,0.386,https://api.spotify.com/v1/audio-analysis/7wpyrkjEgz7W1vNYDxMKrF,0.666,105377.0,0.643,0.0,8.0,0.283,-7.01,1.0,0.423,96.375,4.0,https://api.spotify.com/v1/tracks/7wpyrkjEgz7W1vNYDxMKrF,audio_features,spotify:track:7wpyrkjEgz7W1vNYDxMKrF,0.756
837,Cowboys & Aliens,Burning By The Look - Remastered 2021,5tAH4h28UuohDAztqXIaF1,5,1.91e-05,https://api.spotify.com/v1/audio-analysis/5tAH4h28UuohDAztqXIaF1,0.35,273936.0,0.888,1.85e-05,7.0,0.165,-4.387,0.0,0.0383,143.544,4.0,https://api.spotify.com/v1/tracks/5tAH4h28UuohDAztqXIaF1,audio_features,spotify:track:5tAH4h28UuohDAztqXIaF1,0.804
838,FL Dusa,Dear God (feat. Kevin Gates),1oPdIqXhjswpTnA5PPQs0K,71,0.255,https://api.spotify.com/v1/audio-analysis/1oPdIqXhjswpTnA5PPQs0K,0.673,181714.0,0.748,0.0,7.0,0.236,-6.1,1.0,0.365,139.667,4.0,https://api.spotify.com/v1/tracks/1oPdIqXhjswpTnA5PPQs0K,audio_features,spotify:track:1oPdIqXhjswpTnA5PPQs0K,0.716
839,Van Der Graaf Generator,Whatever Would Robert Have Said? - Remastered 2021,1RznRgNsY8DR6jYKETR70P,10,0.00217,https://api.spotify.com/v1/audio-analysis/1RznRgNsY8DR6jYKETR70P,0.312,367983.0,0.379,0.00468,2.0,0.0683,-14.191,1.0,0.0481,121.597,4.0,https://api.spotify.com/v1/tracks/1RznRgNsY8DR6jYKETR70P,audio_features,spotify:track:1RznRgNsY8DR6jYKETR70P,0.242
840,Taylor Swift,You Belong With Me (Taylor’s Version),1qrpoAMXodY6895hGKoUpA,78,0.0623,https://api.spotify.com/v1/audio-analysis/1qrpoAMXodY6895hGKoUpA,0.632,231124.0,0.773,0.0,6.0,0.0885,-4.856,1.0,0.0346,130.033,4.0,https://api.spotify.com/v1/tracks/1qrpoAMXodY6895hGKoUpA,audio_features,spotify:track:1qrpoAMXodY6895hGKoUpA,0.474
841,No.1 Station,Stop the Fighting - Remastered 2021,2SIikjbUkxz0fbn9S0k73v,7,0.00441,https://api.spotify.com/v1/audio-analysis/2SIikjbUkxz0fbn9S0k73v,0.621,186000.0,0.666,1.81e-06,2.0,0.0626,-8.18,0.0,0.137,154.883,4.0,https://api.spotify.com/v1/tracks/2SIikjbUkxz0fbn9S0k73v,audio_features,spotify:track:2SIikjbUkxz0fbn9S0k73v,0.774
842,MEDUZA,Tell It To My Heart,46nvQpUDsxpS08UTFOeKTA,83,0.0265,https://api.spotify.com/v1/audio-analysis/46nvQpUDsxpS08UTFOeKTA,0.539,165524.0,0.715,0.0,11.0,0.609,-6.639,0.0,0.0595,123.854,4.0,https://api.spotify.com/v1/tracks/46nvQpUDsxpS08UTFOeKTA,audio_features,spotify:track:46nvQpUDsxpS08UTFOeKTA,0.489
843,Sabrina Carpenter,Christmas the Whole Year Round,4rfs0X6evS4tZRsBuF6tE7,4,0.146,https://api.spotify.com/v1/audio-analysis/4rfs0X6evS4tZRsBuF6tE7,0.57,179427.0,0.898,0.0,6.0,0.131,-2.956,1.0,0.0865,188.057,4.0,https://api.spotify.com/v1/tracks/4rfs0X6evS4tZRsBuF6tE7,audio_features,spotify:track:4rfs0X6evS4tZRsBuF6tE7,0.962
844,Kanye West,Believe What I Say,0JuSGEldfovcc8IS9va1wa,76,0.148,https://api.spotify.com/v1/audio-analysis/0JuSGEldfovcc8IS9va1wa,0.595,242400.0,0.656,0.0,7.0,0.47,-7.868,1.0,0.247,99.811,4.0,https://api.spotify.com/v1/tracks/0JuSGEldfovcc8IS9va1wa,audio_features,spotify:track:0JuSGEldfovcc8IS9va1wa,0.416
845,Incognito,Love Is The Colour,0O3ODLkn4m4CeIR8kW6bY6,11,0.0198,https://api.spotify.com/v1/audio-analysis/0O3ODLkn4m4CeIR8kW6bY6,0.771,249747.0,0.564,0.652,11.0,0.257,-9.741,0.0,0.0422,118.22,4.0,https://api.spotify.com/v1/tracks/0O3ODLkn4m4CeIR8kW6bY6,audio_features,spotify:track:0O3ODLkn4m4CeIR8kW6bY6,0.363
846,Summer Walker,Constant Bullshit,1luvsaicSpNDRLgOtRZxWO,74,0.223,https://api.spotify.com/v1/audio-analysis/1luvsaicSpNDRLgOtRZxWO,0.438,197094.0,0.54,0.0,4.0,0.141,-9.456,0.0,0.0519,118.581,4.0,https://api.spotify.com/v1/tracks/1luvsaicSpNDRLgOtRZxWO,audio_features,spotify:track:1luvsaicSpNDRLgOtRZxWO,0.389
847,Incognito,On The Road - Danny Krivit Re-Edit,4dySrwPUUlqdX2g0tjS7FW,9,0.0063,https://api.spotify.com/v1/audio-analysis/4dySrwPUUlqdX2g0tjS7FW,0.69,578213.0,0.849,0.904,1.0,0.0613,-8.044,1.0,0.0425,124.056,4.0,https://api.spotify.com/v1/tracks/4dySrwPUUlqdX2g0tjS7FW,audio_features,spotify:track:4dySrwPUUlqdX2g0tjS7FW,0.817
848,Sheff G,On Go (feat. Polo G),3Ho13bRS28xEvGvgW4LOFM,74,0.459,https://api.spotify.com/v1/audio-analysis/3Ho13bRS28xEvGvgW4LOFM,0.88,180806.0,0.427,1.28e-06,9.0,0.119,-6.004,0.0,0.323,103.542,3.0,https://api.spotify.com/v1/tracks/3Ho13bRS28xEvGvgW4LOFM,audio_features,spotify:track:3Ho13bRS28xEvGvgW4LOFM,0.623
849,Incognito,Deep Waters - Japenese Live Version,0yuN8wPYbSYfGJddpH2A9F,10,0.213,https://api.spotify.com/v1/audio-analysis/0yuN8wPYbSYfGJddpH2A9F,0.485,443680.0,0.681,0.000185,4.0,0.883,-9.173,1.0,0.142,158.081,4.0,https://api.spotify.com/v1/tracks/0yuN8wPYbSYfGJddpH2A9F,audio_features,spotify:track:0yuN8wPYbSYfGJddpH2A9F,0.663
850,42 Dugg,Maybach (feat. Future),2Qt8qG9SWPdtRiaWcPNJRm,72,0.0071,https://api.spotify.com/v1/audio-analysis/2Qt8qG9SWPdtRiaWcPNJRm,0.735,199093.0,0.446,1.93e-05,5.0,0.173,-10.232,1.0,0.109,150.915,4.0,https://api.spotify.com/v1/tracks/2Qt8qG9SWPdtRiaWcPNJRm,audio_features,spotify:track:2Qt8qG9SWPdtRiaWcPNJRm,0.121
851,Incognito,Pieces Of A Dream - Roger Sanchez Samba Sensation Mix,3Dh7NJAmcP3xB610QTLYcx,10,0.0703,https://api.spotify.com/v1/audio-analysis/3Dh7NJAmcP3xB610QTLYcx,0.879,398267.0,0.909,0.527,11.0,0.097,-8.369,0.0,0.111,121.895,4.0,https://api.spotify.com/v1/tracks/3Dh7NJAmcP3xB610QTLYcx,audio_features,spotify:track:3Dh7NJAmcP3xB610QTLYcx,0.545
852,Polo G,No Return (with The Kid LAROI & Lil Durk),0XR5bQGuuPFcwFK5sgxTKY,59,0.135,https://api.spotify.com/v1/audio-analysis/0XR5bQGuuPFcwFK5sgxTKY,0.479,168729.0,0.645,0.0,5.0,0.0825,-7.336,0.0,0.302,155.057,4.0,https://api.spotify.com/v1/tracks/0XR5bQGuuPFcwFK5sgxTKY,audio_features,spotify:track:0XR5bQGuuPFcwFK5sgxTKY,0.381
853,Incognito,Still A Friend Of Mine - Gilles Peterson And Paul Martin's Singing Loud Remix,4FDrSy9JX9xARdbAJTq6CJ,10,0.0713,https://api.spotify.com/v1/audio-analysis/4FDrSy9JX9xARdbAJTq6CJ,0.683,425213.0,0.653,1.31e-05,6.0,0.125,-7.809,0.0,0.115,174.382,4.0,https://api.spotify.com/v1/tracks/4FDrSy9JX9xARdbAJTq6CJ,audio_features,spotify:track:4FDrSy9JX9xARdbAJTq6CJ,0.792
854,J. Cole,i n t e r l u d e,08LwMWf5Tcfsd752EPzFV0,75,0.0617,https://api.spotify.com/v1/audio-analysis/08LwMWf5Tcfsd752EPzFV0,0.77,133022.0,0.574,0.0,1.0,0.104,-5.525,1.0,0.106,98.962,3.0,https://api.spotify.com/v1/tracks/08LwMWf5Tcfsd752EPzFV0,audio_features,spotify:track:08LwMWf5Tcfsd752EPzFV0,0.104
855,Incognito,Nights Over Egypt - MJ Cole Remix,1yI0plbWoEGoZS92UU4uRn,9,0.342,https://api.spotify.com/v1/audio-analysis/1yI0plbWoEGoZS92UU4uRn,0.819,352587.0,0.697,0.00445,9.0,0.0939,-7.739,0.0,0.0812,130.549,4.0,https://api.spotify.com/v1/tracks/1yI0plbWoEGoZS92UU4uRn,audio_features,spotify:track:1yI0plbWoEGoZS92UU4uRn,0.585
856,Polo G,RAPSTAR,3YZ5gPYspB2jNZ0KvUvv0m,58,0.41,https://api.spotify.com/v1/audio-analysis/3YZ5gPYspB2jNZ0KvUvv0m,0.789,165926.0,0.536,0.0,6.0,0.129,-6.862,1.0,0.242,81.039,4.0,https://api.spotify.com/v1/tracks/3YZ5gPYspB2jNZ0KvUvv0m,audio_features,spotify:track:3YZ5gPYspB2jNZ0KvUvv0m,0.437
857,Incognito,Labour Of Love - Japenese Live Version,6IWhQlgWRGAxDm4coGKKuH,11,0.0761,https://api.spotify.com/v1/audio-analysis/6IWhQlgWRGAxDm4coGKKuH,0.416,404053.0,0.628,0.000107,0.0,0.884,-10.061,1.0,0.124,166.981,4.0,https://api.spotify.com/v1/tracks/6IWhQlgWRGAxDm4coGKKuH,audio_features,spotify:track:6IWhQlgWRGAxDm4coGKKuH,0.431
858,Doja Cat,Need to Know,10hcDov7xmcRviA8jLwEaI,78,0.304,https://api.spotify.com/v1/audio-analysis/10hcDov7xmcRviA8jLwEaI,0.664,210560.0,0.609,0.0,1.0,0.0926,-6.509,1.0,0.0707,130.041,4.0,https://api.spotify.com/v1/tracks/10hcDov7xmcRviA8jLwEaI,audio_features,spotify:track:10hcDov7xmcRviA8jLwEaI,0.194
859,Incognito,She Rises In The East - Japenese Instrumental Live Version,4J0OjTHPbNXIBIlJhHztMz,11,0.0873,https://api.spotify.com/v1/audio-analysis/4J0OjTHPbNXIBIlJhHztMz,0.477,97600.0,0.708,0.604,10.0,0.399,-11.461,1.0,0.336,115.841,4.0,https://api.spotify.com/v1/tracks/4J0OjTHPbNXIBIlJhHztMz,audio_features,spotify:track:4J0OjTHPbNXIBIlJhHztMz,0.466
860,TWICE,SCIENTIST,0BJMgVrnWIvgYsjq8KaPeh,82,0.0487,https://api.spotify.com/v1/audio-analysis/0BJMgVrnWIvgYsjq8KaPeh,0.786,194600.0,0.858,0.0,11.0,0.126,-3.74,1.0,0.0675,112.999,4.0,https://api.spotify.com/v1/tracks/0BJMgVrnWIvgYsjq8KaPeh,audio_features,spotify:track:0BJMgVrnWIvgYsjq8KaPeh,0.649
